role_id,role_name,category,skill_id,skill_name,importance
39,Yoga Instructor,Teaching,464,Sports Psychology,secondary
39,Yoga Instructor,Teaching,261,Student Assessment,secondary
39,Yoga Instructor,Teaching,469,Sports Medicine,bonus
40,Dance Teacher,Teaching,759,Bharatanatyam,core
40,Dance Teacher,Teaching,762,Choreography,core
40,Dance Teacher,Teaching,760,Classical Dance,core
40,Dance Teacher,Teaching,498,Creativity,core
40,Dance Teacher,Teaching,761,Folk Dance,core
40,Dance Teacher,Teaching,461,Athletic Training,secondary
40,Dance Teacher,Teaching,466,Fitness Assessment,secondary
40,Dance Teacher,Teaching,463,Sports Nutrition,bonus
40,Dance Teacher,Teaching,640,Yoga Teaching,bonus
41,Montessori Teacher,Teaching,563,Activity Based Learning,core
41,Montessori Teacher,Teaching,269,Child Development,core
41,Montessori Teacher,Teaching,498,Creativity,core
41,Montessori Teacher,Teaching,268,Montessori Method,core
41,Montessori Teacher,Teaching,742,Play-Based Learning,core
41,Montessori Teacher,Teaching,743,Fine Motor Skills,secondary
41,Montessori Teacher,Teaching,763,Gross Motor Skills,secondary
41,Montessori Teacher,Teaching,745,Storytelling,secondary
41,Montessori Teacher,Teaching,607,Phonics,bonus
42,Preschool Teacher,Teaching,563,Activity Based Learning,core
42,Preschool Teacher,Teaching,269,Child Development,core
42,Preschool Teacher,Teaching,498,Creativity,core
42,Preschool Teacher,Teaching,268,Montessori Method,core
42,Preschool Teacher,Teaching,742,Play-Based Learning,core
42,Preschool Teacher,Teaching,743,Fine Motor Skills,secondary
42,Preschool Teacher,Teaching,763,Gross Motor Skills,secondary
42,Preschool Teacher,Teaching,745,Storytelling,secondary
42,Preschool Teacher,Teaching,607,Phonics,bonus
43,Early Childhood Educator,Teaching,563,Activity Based Learning,core
43,Early Childhood Educator,Teaching,269,Child Development,core
43,Early Childhood Educator,Teaching,498,Creativity,core
43,Early Childhood Educator,Teaching,490,Emotional Intelligence,core
43,Early Childhood Educator,Teaching,268,Montessori Method,core
43,Early Childhood Educator,Teaching,565,Parent Communication,core
43,Early Childhood Educator,Teaching,742,Play-Based Learning,core
43,Early Childhood Educator,Teaching,476,Child Protection,secondary
43,Early Childhood Educator,Teaching,259,Classroom Management,secondary
43,Early Childhood Educator,Teaching,763,Gross Motor Skills,secondary
43,Early Childhood Educator,Teaching,607,Phonics,secondary
43,Early Childhood Educator,Teaching,745,Storytelling,secondary
43,Early Childhood Educator,Teaching,643,Drawing,bonus
43,Early Childhood Educator,Teaching,743,Fine Motor Skills,bonus
44,Childcare Specialist,Teaching,269,Child Development,core
44,Childcare Specialist,Teaching,476,Child Protection,core
44,Childcare Specialist,Teaching,490,Emotional Intelligence,core
44,Childcare Specialist,Teaching,747,First Aid,core
44,Childcare Specialist,Teaching,268,Montessori Method,core
44,Childcare Specialist,Teaching,565,Parent Communication,core
44,Childcare Specialist,Teaching,742,Play-Based Learning,core
44,Childcare Specialist,Teaching,259,Classroom Management,secondary
44,Childcare Specialist,Teaching,743,Fine Motor Skills,secondary
44,Childcare Specialist,Teaching,763,Gross Motor Skills,secondary
44,Childcare Specialist,Teaching,244,Nutrition,secondary
44,Childcare Specialist,Teaching,745,Storytelling,secondary
44,Childcare Specialist,Teaching,563,Activity Based Learning,bonus
45,School Principal,Teaching,274,Academic Administration,core
45,School Principal,Teaching,494,Decision Making,core
45,School Principal,Teaching,484,Leadership,core
45,School Principal,Teaching,685,Policy Implementation,core
45,School Principal,Teaching,275,School Management,core
45,School Principal,Teaching,684,Staff Management,core
45,School Principal,Teaching,373,Strategic Planning,core
45,School Principal,Teaching,686,Budget Management,secondary
45,School Principal,Teaching,690,Crisis Management,secondary
45,School Principal,Teaching,689,Performance Appraisal,secondary
45,School Principal,Teaching,688,Regulatory Compliance,secondary
45,School Principal,Teaching,687,Stakeholder Communication,secondary
45,School Principal,Teaching,562,NEP 2020,bonus
45,School Principal,Teaching,365,Project Management,bonus
45,School Principal,Teaching,362,Succession Planning,bonus
46,Vice Principal,Teaching,274,Academic Administration,core
46,Vice Principal,Teaching,483,Communication,core
46,Vice Principal,Teaching,494,Decision Making,core
46,Vice Principal,Teaching,484,Leadership,core
46,Vice Principal,Teaching,685,Policy Implementation,core
46,Vice Principal,Teaching,275,School Management,core
46,Vice Principal,Teaching,684,Staff Management,core
46,Vice Principal,Teaching,686,Budget Management,secondary
46,Vice Principal,Teaching,689,Performance Appraisal,secondary
46,Vice Principal,Teaching,688,Regulatory Compliance,secondary
46,Vice Principal,Teaching,687,Stakeholder Communication,secondary
46,Vice Principal,Teaching,691,Timetabling,secondary
46,Vice Principal,Teaching,562,NEP 2020,bonus
46,Vice Principal,Teaching,365,Project Management,bonus
47,Academic Coordinator,Teaching,274,Academic Administration,core
47,Academic Coordinator,Teaching,483,Communication,core
47,Academic Coordinator,Teaching,696,Exam Coordination,core
47,Academic Coordinator,Teaching,688,Regulatory Compliance,core
47,Academic Coordinator,Teaching,699,Reporting,core
47,Academic Coordinator,Teaching,697,Student Records Management,core
47,Academic Coordinator,Teaching,691,Timetabling,core
47,Academic Coordinator,Teaching,686,Budget Management,secondary
47,Academic Coordinator,Teaching,701,Data Analytics,secondary
47,Academic Coordinator,Teaching,689,Performance Appraisal,secondary
47,Academic Coordinator,Teaching,684,Staff Management,secondary
47,Academic Coordinator,Teaching,687,Stakeholder Communication,secondary
47,Academic Coordinator,Teaching,562,NEP 2020,bonus
47,Academic Coordinator,Teaching,365,Project Management,bonus
48,Curriculum Designer,Teaching,669,Assessment Design,core
48,Curriculum Designer,Teaching,668,Content Mapping,core
48,Curriculum Designer,Teaching,260,Curriculum Development,core
48,Curriculum Designer,Teaching,277,Instructional Design,core
48,Curriculum Designer,Teaching,667,Learning Objectives,core
48,Curriculum Designer,Teaching,665,Storyboarding,core
48,Curriculum Designer,Teaching,670,Subject Matter Expertise,core
48,Curriculum Designer,Teaching,279,Bloom's Taxonomy,secondary
48,Curriculum Designer,Teaching,282,CBSE Curriculum,secondary
48,Curriculum Designer,Teaching,278,E-Learning Development,secondary
48,Curriculum Designer,Teaching,281,IB Curriculum,secondary
48,Curriculum Designer,Teaching,660,Needs Assessment,secondary
48,Curriculum Designer,Teaching,577,Cambridge Curriculum,bonus
48,Curriculum Designer,Teaching,576,IB MYP,bonus
48,Curriculum Designer,Teaching,575,IB PYP,bonus
48,Curriculum Designer,Teaching,578,IGCSE,bonus
49,Instructional Designer,Teaching,669,Assessment Design,core
49,Instructional Designer,Teaching,668,Content Mapping,core
49,Instructional Designer,Teaching,260,Curriculum Development,core
49,Instructional Designer,Teaching,278,E-Learning Development,core
49,Instructional Designer,Teaching,277,Instructional Design,core
49,Instructional Designer,Teaching,667,Learning Objectives,core
49,Instructional Designer,Teaching,665,Storyboarding,core
49,Instructional Designer,Teaching,675,Articulate Storyline,secondary
49,Instructional Designer,Teaching,279,Bloom's Taxonomy,secondary
49,Instructional Designer,Teaching,264,LMS Platforms,secondary
49,Instructional Designer,Teaching,660,Needs Assessment,secondary
49,Instructional Designer,Teaching,674,SCORM,secondary
49,Instructional Designer,Teaching,676,Adobe Captivate,bonus
49,Instructional Designer,Teaching,673,Gamification,bonus
49,Instructional Designer,Teaching,39,HTML,bonus
50,Training Content Developer,Teaching,671,Content Development,core
50,Training Content Developer,Teaching,276,Corporate Training,core
50,Training Content Developer,Teaching,664,Digital Content Creation,core
50,Training Content Developer,Teaching,277,Instructional Design,core
50,Training Content Developer,Teaching,660,Needs Assessment,core
50,Training Content Developer,Teaching,665,Storyboarding,core
50,Training Content Developer,Teaching,670,Subject Matter Expertise,core
50,Training Content Developer,Teaching,669,Assessment Design,secondary
50,Training Content Developer,Teaching,278,E-Learning Development,secondary
50,Training Content Developer,Teaching,755,Graphic Design,secondary
50,Training Content Developer,Teaching,264,LMS Platforms,secondary
50,Training Content Developer,Teaching,666,Multimedia Design,secondary
50,Training Content Developer,Teaching,675,Articulate Storyline,bonus
50,Training Content Developer,Teaching,673,Gamification,bonus
50,Training Content Developer,Teaching,674,SCORM,bonus
51,Software Engineer,IT/Software,528,Algorithms,core
51,Software Engineer,IT/Software,527,Data Structures,core
51,Software Engineer,IT/Software,100,Git,core
51,Software Engineer,IT/Software,2,Java,core
51,Software Engineer,IT/Software,764,OOP,core
51,Software Engineer,IT/Software,1,Python,core
51,Software Engineer,IT/Software,80,SQL,core
51,Software Engineer,IT/Software,366,Agile,secondary
51,Software Engineer,IT/Software,4,C++,secondary
51,Software Engineer,IT/Software,552,CI/CD,secondary
51,Software Engineer,IT/Software,84,Docker,secondary
51,Software Engineer,IT/Software,8,Go,secondary
51,Software Engineer,IT/Software,61,REST API,secondary
51,Software Engineer,IT/Software,765,Testing,secondary
51,Software Engineer,IT/Software,85,Kubernetes,bonus
51,Software Engineer,IT/Software,62,Microservices,bonus
51,Software Engineer,IT/Software,525,System Design,bonus
52,Backend Developer,IT/Software,84,Docker,core
52,Backend Developer,IT/Software,54,Flask,core
52,Backend Developer,IT/Software,51,Node.js,core
52,Backend Developer,IT/Software,66,PostgreSQL,core
52,Backend Developer,IT/Software,1,Python,core
52,Backend Developer,IT/Software,61,REST API,core
52,Backend Developer,IT/Software,80,SQL,core
52,Backend Developer,IT/Software,53,Django,secondary
52,Backend Developer,IT/Software,52,Express.js,secondary
52,Backend Developer,IT/Software,55,FastAPI,secondary
52,Backend Developer,IT/Software,62,Microservices,secondary
52,Backend Developer,IT/Software,70,MongoDB,secondary
52,Backend Developer,IT/Software,65,MySQL,secondary
52,Backend Developer,IT/Software,71,Redis,secondary
52,Backend Developer,IT/Software,100,Git,bonus
52,Backend Developer,IT/Software,768,JWT,bonus
52,Backend Developer,IT/Software,85,Kubernetes,bonus
52,Backend Developer,IT/Software,86,Terraform,bonus
53,Frontend Developer,IT/Software,40,CSS,core
53,Frontend Developer,IT/Software,100,Git,core
53,Frontend Developer,IT/Software,39,HTML,core
53,Frontend Developer,IT/Software,6,JavaScript,core
53,Frontend Developer,IT/Software,36,React,core
53,Frontend Developer,IT/Software,61,REST API,core
53,Frontend Developer,IT/Software,7,TypeScript,core
53,Frontend Developer,IT/Software,37,Angular,secondary
53,Frontend Developer,IT/Software,44,Next.js,secondary
53,Frontend Developer,IT/Software,766,Responsive Design,secondary
53,Frontend Developer,IT/Software,767,UI/UX,secondary
53,Frontend Developer,IT/Software,38,Vue.js,secondary
53,Frontend Developer,IT/Software,48,Webpack,secondary
53,Frontend Developer,IT/Software,175,Figma,bonus
53,Frontend Developer,IT/Software,50,GraphQL,bonus
53,Frontend Developer,IT/Software,51,Node.js,bonus
53,Frontend Developer,IT/Software,765,Testing,bonus
54,Full Stack Developer,IT/Software,40,CSS,core
54,Full Stack Developer,IT/Software,100,Git,core
54,Full Stack Developer,IT/Software,39,HTML,core
54,Full Stack Developer,IT/Software,6,JavaScript,core
54,Full Stack Developer,IT/Software,1,Python,core
54,Full Stack Developer,IT/Software,61,REST API,core
54,Full Stack Developer,IT/Software,80,SQL,core
54,Full Stack Developer,IT/Software,53,Django,secondary
54,Full Stack Developer,IT/Software,84,Docker,secondary
54,Full Stack Developer,IT/Software,54,Flask,secondary
54,Full Stack Developer,IT/Software,70,MongoDB,secondary
54,Full Stack Developer,IT/Software,51,Node.js,secondary
54,Full Stack Developer,IT/Software,66,PostgreSQL,secondary
54,Full Stack Developer,IT/Software,36,React,secondary
54,Full Stack Developer,IT/Software,50,GraphQL,bonus
54,Full Stack Developer,IT/Software,85,Kubernetes,bonus
54,Full Stack Developer,IT/Software,71,Redis,bonus
54,Full Stack Developer,IT/Software,7,TypeScript,bonus
55,React Developer,IT/Software,40,CSS,core
55,React Developer,IT/Software,39,HTML,core
55,React Developer,IT/Software,6,JavaScript,core
55,React Developer,IT/Software,44,Next.js,core
55,React Developer,IT/Software,36,React,core
55,React Developer,IT/Software,47,Redux,core
55,React Developer,IT/Software,7,TypeScript,core
55,React Developer,IT/Software,52,Express.js,secondary
55,React Developer,IT/Software,100,Git,secondary
55,React Developer,IT/Software,50,GraphQL,secondary
55,React Developer,IT/Software,51,Node.js,secondary
55,React Developer,IT/Software,61,REST API,secondary
55,React Developer,IT/Software,84,Docker,bonus
55,React Developer,IT/Software,175,Figma,bonus
55,React Developer,IT/Software,43,Tailwind CSS,bonus
56,Angular Developer,IT/Software,37,Angular,core
56,Angular Developer,IT/Software,40,CSS,core
56,Angular Developer,IT/Software,39,HTML,core
56,Angular Developer,IT/Software,6,JavaScript,core
56,Angular Developer,IT/Software,44,Next.js,core
56,Angular Developer,IT/Software,47,Redux,core
56,Angular Developer,IT/Software,7,TypeScript,core
56,Angular Developer,IT/Software,52,Express.js,secondary
56,Angular Developer,IT/Software,100,Git,secondary
56,Angular Developer,IT/Software,50,GraphQL,secondary
56,Angular Developer,IT/Software,51,Node.js,secondary
56,Angular Developer,IT/Software,61,REST API,secondary
56,Angular Developer,IT/Software,84,Docker,bonus
56,Angular Developer,IT/Software,175,Figma,bonus
56,Angular Developer,IT/Software,43,Tailwind CSS,bonus
57,Vue.js Developer,IT/Software,40,CSS,core
57,Vue.js Developer,IT/Software,39,HTML,core
57,Vue.js Developer,IT/Software,6,JavaScript,core
57,Vue.js Developer,IT/Software,45,Nuxt.js,core
57,Vue.js Developer,IT/Software,47,Redux,core
57,Vue.js Developer,IT/Software,7,TypeScript,core
57,Vue.js Developer,IT/Software,38,Vue.js,core
57,Vue.js Developer,IT/Software,52,Express.js,secondary
57,Vue.js Developer,IT/Software,100,Git,secondary
